,Time,OutTemp,OutRH,OutPAR,WindSpeed,WindDir,TimeStep
6435,2020-12-25 03:00:00,16.785,74.875,6.037833333333333,7.023666666666667,24.5,202012250325.0
6436,2020-12-25 04:00:00,17.133333333333333,73.99666666666666,6.134666666666668,7.54,27.5,202012250425.0
6437,2020-12-25 05:00:00,17.366666666666667,74.155,6.2115,7.618833333333335,32.0,202012250525.0
6438,2020-12-25 06:00:00,17.088333333333335,77.37,12.269666666666666,7.475333333333333,134.0,202012250625.0
6439,2020-12-25 07:00:00,17.191666666666666,78.16,146.95833333333334,7.211333333333332,21.5,202012250725.0
6440,2020-12-25 08:00:00,18.0,74.88833333333334,351.2833333333333,6.7601666666666675,19.83333333333333,202012250825.0
6441,2020-12-25 09:00:00,20.31833333333333,64.96666666666667,1182.1666666666667,7.086333333333332,19.5,202012250925.0
6442,2020-12-25 10:00:00,20.53,62.075,1330.5,6.945833333333333,85.66666666666667,202012251025.0
6443,2020-12-25 11:00:00,21.876666666666665,59.61166666666666,1629.166666666667,7.217666666666667,183.0,202012251125.0
6444,2020-12-25 12:00:00,21.086666666666673,56.68666666666666,1200.6666666666667,7.305333333333333,124.83333333333331,202012251225.0
6445,2020-12-25 13:00:00,19.446666666666665,57.96833333333333,838.8166666666667,7.292999999999999,13.0,202012251325.0
6446,2020-12-25 14:00:00,19.553333333333327,56.52166666666667,947.6666666666665,8.166333333333332,12.666666666666664,202012251425.0
6447,2020-12-25 15:00:00,18.878333333333334,55.46666666666667,678.2500000000001,7.593833333333331,74.16666666666667,202012251525.0
6448,2020-12-25 16:00:00,17.036666666666665,58.51,280.95,7.193833333333334,12.5,202012251625.0
6449,2020-12-25 17:00:00,17.455,64.62333333333333,20.987,5.772166666666667,73.66666666666667,202012251725.0
6450,2020-12-25 18:00:00,15.765,67.69166666666666,0.7773333333333333,5.3325000000000005,12.833333333333336,202012251825.0
6451,2020-12-25 19:00:00,14.198333333333332,68.20166666666667,1.1788333333333334,4.9511666666666665,9.833333333333334,202012251925.0
6452,2020-12-25 20:00:00,13.14,68.62166666666666,1.6675000000000002,4.82,70.83333333333333,202012252025.0
6453,2020-12-25 21:00:00,12.878333333333332,70.34666666666666,1.899166666666667,2.8646666666666665,85.0,202012252125.0
