,Report_time,GHID,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh
5792,2021010313,shgb,286.37,596.77,293.36,0.87,1020.18,281.86,1020.3,63.77,286.37,459.94,292.14,0.69,1020.01,280.37,1020.04,68.85,286.52,277.64,290.94,0.51,1020.25,276.68,1020.3,75.05,287.03,47.24,290.22,0.37,1020.53,274.23,1020.59,81.3,287.32,0.0,289.98,0.31,1020.85,274.55,1020.87,84.14,287.73,0.0,289.93,0.26,1020.96,274.55,1021.0,86.64
5793,2021010314,shgb,286.37,459.94,292.14,0.69,1020.01,280.37,1020.04,68.85,286.52,277.64,290.94,0.51,1020.25,276.68,1020.3,75.05,287.03,47.24,290.22,0.37,1020.53,274.23,1020.59,81.3,287.32,0.0,289.98,0.31,1020.85,274.55,1020.87,84.14,287.73,0.0,289.93,0.26,1020.96,274.55,1021.0,86.64,287.84,0.0,289.23,0.16,1020.85,274.85,1020.84,91.38
5794,2021010315,shgb,286.52,277.64,290.94,0.51,1020.25,276.68,1020.3,75.05,287.03,47.24,290.22,0.37,1020.53,274.23,1020.59,81.3,287.32,0.0,289.98,0.31,1020.85,274.55,1020.87,84.14,287.73,0.0,289.93,0.26,1020.96,274.55,1021.0,86.64,287.84,0.0,289.23,0.16,1020.85,274.85,1020.84,91.38,287.71,0.0,288.76,0.12,1020.98,274.89,1020.97,93.44
5795,2021010316,shgb,287.03,47.24,290.22,0.37,1020.53,274.23,1020.59,81.3,287.32,0.0,289.98,0.31,1020.85,274.55,1020.87,84.14,287.73,0.0,289.93,0.26,1020.96,274.55,1021.0,86.64,287.84,0.0,289.23,0.16,1020.85,274.85,1020.84,91.38,287.71,0.0,288.76,0.12,1020.98,274.89,1020.97,93.44,287.62,0.0,288.22,0.07,1021.19,273.78,1021.19,96.16
5796,2021010317,shgb,287.82,0.0,289.34,0.18,1021.03,275.38,1021.0,90.6,287.75,0.0,289.62,0.22,1020.67,275.61,1020.65,88.57,287.62,0.0,288.85,0.14,1021.44,273.55,1021.54,92.32,288.02,0.0,288.25,0.03,1021.37,274.1,1021.51,98.5,288.04,0.0,289.65,0.19,1021.36,277.66,1021.45,90.06,288.03,0.0,289.7,0.2,1021.26,276.93,1021.32,89.74
5797,2021010318,shgb,287.75,0.0,289.62,0.22,1020.67,275.61,1020.65,88.57,287.62,0.0,288.85,0.14,1021.44,273.55,1021.54,92.32,288.02,0.0,288.25,0.03,1021.37,274.1,1021.51,98.5,288.04,0.0,289.65,0.19,1021.36,277.66,1021.45,90.06,288.03,0.0,289.7,0.2,1021.26,276.93,1021.32,89.74,287.85,0.0,289.92,0.24,1020.79,276.34,1020.86,87.4
5798,2021010319,shgb,287.62,0.0,288.85,0.14,1021.44,273.55,1021.54,92.32,288.02,0.0,288.25,0.03,1021.37,274.1,1021.51,98.5,288.04,0.0,289.65,0.19,1021.36,277.66,1021.45,90.06,288.03,0.0,289.7,0.2,1021.26,276.93,1021.32,89.74,287.85,0.0,289.92,0.24,1020.79,276.34,1020.86,87.4,287.66,0.0,289.93,0.27,1020.35,274.81,1020.4,86.29
5799,2021010320,shgb,288.02,0.0,288.25,0.03,1021.37,274.1,1021.51,98.5,288.04,0.0,289.65,0.19,1021.36,277.66,1021.45,90.06,288.03,0.0,289.7,0.2,1021.26,276.93,1021.32,89.74,287.85,0.0,289.92,0.24,1020.79,276.34,1020.86,87.4,287.66,0.0,289.93,0.27,1020.35,274.81,1020.4,86.29,287.57,0.0,289.88,0.27,1020.06,273.86,1020.11,86.08
5800,2021010408,shgb,286.16,363.24,293.0,0.84,1020.21,275.28,1020.3,64.31,286.54,524.11,293.58,0.88,1020.32,276.86,1020.4,63.6,287.12,632.96,294.43,0.96,1020.52,276.33,1020.64,62.66,287.45,682.57,295.12,1.03,1019.22,277.53,1019.37,61.38,287.89,667.96,295.11,0.98,1018.09,277.98,1018.16,63.19,288.05,590.03,294.79,0.91,1017.25,278.24,1017.3,65.12
5801,2021010409,shgb,286.54,524.11,293.58,0.88,1020.32,276.86,1020.4,63.6,287.12,632.96,294.43,0.96,1020.52,276.33,1020.64,62.66,287.45,682.57,295.12,1.03,1019.22,277.53,1019.37,61.38,287.89,667.96,295.11,0.98,1018.09,277.98,1018.16,63.19,288.05,590.03,294.79,0.91,1017.25,278.24,1017.3,65.12,288.28,455.27,293.87,0.74,1017.4,277.05,1017.42,69.99
5802,2021010410,shgb,287.12,632.96,294.43,0.96,1020.52,276.33,1020.64,62.66,287.45,682.57,295.12,1.03,1019.22,277.53,1019.37,61.38,287.89,667.96,295.11,0.98,1018.09,277.98,1018.16,63.19,288.05,590.03,294.79,0.91,1017.25,278.24,1017.3,65.12,288.28,455.27,293.87,0.74,1017.4,277.05,1017.42,69.99,288.52,279.67,292.82,0.56,1017.45,275.91,1017.48,75.92
5803,2021010411,shgb,288.09,686.49,294.69,0.89,1019.43,277.61,1019.48,65.75,288.01,673.49,294.77,0.91,1017.84,277.99,1017.94,65.07,287.97,593.31,295.05,0.96,1017.41,278.2,1017.54,63.74,288.09,458.39,294.39,0.84,1017.41,277.89,1017.48,66.93,288.76,279.68,293.12,0.57,1017.73,276.07,1017.77,75.67,289.06,107.27,291.68,0.33,1018.04,273.72,1018.0,84.49
5804,2021010412,shgb,288.31,681.59,294.35,0.81,1018.9,277.38,1018.96,68.06,288.27,594.83,293.98,0.76,1017.82,277.26,1017.88,69.46,288.41,457.78,294.03,0.75,1017.71,276.26,1017.82,69.91,288.37,280.21,293.28,0.64,1017.55,275.75,1017.59,73.03,288.84,88.57,291.87,0.39,1017.97,274.03,1017.98,82.31,289.15,0.0,291.19,0.26,1018.31,272.58,1018.27,87.7
5805,2021010413,shgb,288.49,616.26,293.7,0.69,1018.44,276.19,1018.5,71.74,288.52,477.2,292.9,0.57,1017.86,275.79,1017.9,75.55,288.79,312.4,292.52,0.48,1018.12,273.99,1018.17,78.78,288.62,76.22,291.67,0.38,1017.77,273.0,1017.79,82.18,289.07,0.0,290.9,0.23,1018.26,271.94,1018.26,88.88,289.25,0.0,291.0,0.22,1018.57,272.18,1018.57,89.37
5806,2021010414,shgb,288.45,461.43,293.56,0.67,1017.92,278.36,1017.92,72.18,288.65,406.27,291.94,0.42,1017.94,276.59,1017.95,80.99,288.73,48.92,291.1,0.29,1018.52,273.33,1018.52,85.83,289.01,0.0,290.89,0.23,1018.36,272.67,1018.34,88.6,289.14,0.0,290.91,0.22,1018.98,273.74,1018.96,89.27,289.17,0.0,290.85,0.21,1019.14,273.03,1019.16,89.75
5807,2021010415,shgb,288.68,334.25,292.23,0.45,1018.36,276.23,1018.35,79.65,288.93,68.66,290.75,0.23,1018.31,274.84,1018.3,88.92,289.13,0.0,290.59,0.18,1019.0,273.11,1018.99,91.02,289.26,0.0,290.94,0.21,1018.67,272.58,1018.64,89.73,289.37,0.0,291.0,0.21,1019.01,273.16,1019.0,90.02,289.45,0.0,290.95,0.19,1019.09,272.9,1019.11,90.84
5808,2021010416,shgb,288.87,55.45,290.8,0.24,1018.77,275.51,1018.76,88.33,289.14,0.0,290.42,0.16,1018.67,274.34,1018.65,92.04,289.39,0.0,290.53,0.14,1019.31,273.24,1019.27,92.91,289.44,0.0,290.77,0.17,1018.96,272.14,1018.96,91.78,289.57,0.0,290.79,0.15,1019.1,272.46,1019.09,92.45,289.58,0.0,290.95,0.17,1019.13,272.56,1019.15,91.59
5809,2021010417,shgb,289.14,0.0,290.42,0.16,1018.67,274.34,1018.65,92.04,289.39,0.0,290.53,0.14,1019.31,273.24,1019.27,92.91,289.44,0.0,290.77,0.17,1018.96,272.14,1018.96,91.78,289.57,0.0,290.79,0.15,1019.1,272.46,1019.09,92.45,289.58,0.0,290.95,0.17,1019.13,272.56,1019.15,91.59,289.59,0.0,290.83,0.16,1018.99,272.11,1019.04,92.36
5810,2021010418,shgb,289.18,0.0,290.33,0.14,1019.28,274.25,1019.26,92.83,289.48,0.0,290.48,0.12,1018.96,273.23,1018.94,93.76,289.62,0.0,290.53,0.11,1019.42,272.34,1019.41,94.32,289.61,0.0,290.8,0.15,1019.02,271.95,1019.06,92.63,289.64,0.0,290.96,0.17,1018.96,272.21,1019.01,91.85,289.69,0.0,290.93,0.16,1018.79,271.58,1018.84,92.34
5811,2021010419,shgb,289.35,0.0,290.3,0.12,1019.47,273.75,1019.46,94.04,289.6,0.0,290.39,0.1,1019.05,272.66,1019.07,95.01,289.68,0.0,290.56,0.11,1019.54,271.51,1019.56,94.52,289.71,0.0,290.7,0.13,1018.97,271.58,1019.05,93.8,289.67,0.0,290.37,0.09,1018.77,271.71,1018.82,95.61,289.77,0.0,290.78,0.13,1018.48,271.63,1018.52,93.68
5812,2021010420,shgb,289.72,0.0,290.31,0.07,1019.8,271.26,1019.77,96.29,289.86,0.0,290.43,0.07,1019.21,270.81,1019.24,96.36,289.82,0.0,290.75,0.12,1019.87,269.67,1019.89,94.16,289.74,0.0,290.85,0.14,1019.01,269.81,1019.16,93.13,289.45,0.0,290.8,0.17,1018.77,270.38,1018.83,91.68,289.55,0.0,290.95,0.18,1018.22,271.04,1018.17,91.37
5813,2021010421,shgb,289.72,0.0,290.3,0.07,1019.74,271.06,1019.73,96.34,289.82,0.0,290.4,0.07,1018.94,270.66,1018.99,96.35,289.75,0.0,290.83,0.14,1019.56,269.68,1019.57,93.27,289.74,0.0,290.91,0.15,1018.78,269.94,1018.88,92.75,289.54,0.0,290.92,0.17,1018.65,270.25,1018.66,91.5,289.53,0.0,291.06,0.19,1018.14,271.09,1018.16,90.68
5814,2021010422,shgb,289.72,0.0,290.29,0.07,1019.68,270.55,1019.69,96.36,289.77,0.0,290.36,0.07,1018.69,270.4,1018.76,96.3,289.82,0.0,290.61,0.1,1019.23,269.85,1019.3,95.0,289.66,0.0,290.95,0.16,1018.59,269.83,1018.69,92.0,289.49,0.0,290.9,0.18,1018.49,271.5,1018.56,91.36,289.37,0.0,291.0,0.21,1018.04,271.26,1018.07,90.04
5815,2021010423,shgb,289.7,0.0,290.27,0.07,1019.63,270.12,1019.65,96.36,289.73,0.0,290.34,0.08,1018.42,270.04,1018.52,96.14,289.81,0.0,290.62,0.1,1018.9,269.61,1019.0,94.89,289.52,0.0,290.92,0.18,1018.36,269.15,1018.34,91.4,289.26,0.0,290.95,0.21,1018.37,270.8,1018.36,89.69,288.69,0.0,290.85,0.27,1017.95,271.07,1018.0,87.02
5816,2021010500,shgb,289.66,0.0,290.22,0.07,1019.5,270.32,1019.54,96.46,289.77,0.0,290.37,0.07,1018.29,270.13,1018.38,96.24,289.74,0.0,290.86,0.14,1018.71,269.91,1018.81,93.1,289.38,0.0,290.8,0.18,1018.28,270.68,1018.34,91.25,288.87,0.0,290.87,0.25,1018.41,271.67,1018.45,87.9,288.48,0.0,290.57,0.25,1018.17,271.28,1018.22,87.37
5817,2021010501,shgb,289.6,0.0,290.19,0.07,1019.35,270.53,1019.39,96.27,289.78,0.0,290.41,0.08,1018.16,270.31,1018.26,96.03,289.32,0.0,290.61,0.16,1018.6,270.81,1018.58,92.05,288.98,0.0,290.8,0.23,1018.18,270.78,1018.19,88.93,288.56,0.0,290.41,0.22,1018.45,272.61,1018.47,88.75,288.26,0.0,290.54,0.28,1018.36,272.45,1018.39,86.26
5818,2021010502,shgb,289.56,0.0,290.41,0.11,1019.02,268.47,1019.06,94.69,289.5,0.0,290.32,0.1,1017.79,271.09,1017.94,94.88,288.66,0.0,290.5,0.23,1018.41,269.89,1018.49,88.75,288.58,0.0,290.45,0.23,1018.13,270.36,1018.28,88.64,288.13,0.0,290.46,0.28,1018.59,271.98,1018.66,86.0,287.77,130.88,290.97,0.39,1018.68,273.26,1018.72,81.32
5819,2021010503,shgb,289.19,0.0,290.2,0.12,1018.98,270.63,1019.03,93.69,289.13,0.0,290.29,0.14,1018.0,271.41,1018.13,92.81,288.46,0.0,290.45,0.24,1018.64,270.27,1018.72,87.94,288.44,0.0,290.24,0.22,1018.35,272.15,1018.45,89.01,288.16,135.67,291.07,0.36,1018.62,272.87,1018.68,82.89,287.87,222.06,292.1,0.53,1018.54,273.43,1018.58,76.18
5820,2021010504,shgb,288.83,0.0,290.01,0.14,1018.93,272.05,1018.98,92.66,288.7,0.0,290.18,0.18,1018.21,271.71,1018.33,90.86,288.16,0.0,290.32,0.26,1018.9,270.99,1018.98,86.94,288.1,168.16,291.03,0.36,1018.49,272.12,1018.58,82.75,287.84,264.47,292.41,0.57,1018.57,273.65,1018.59,74.56,287.85,519.25,294.23,0.85,1018.26,276.96,1018.29,66.54
5821,2021010505,shgb,288.52,0.0,289.79,0.15,1018.84,272.69,1018.89,92.09,288.27,0.0,290.04,0.21,1018.34,272.12,1018.46,89.13,287.79,97.47,290.66,0.34,1018.94,271.56,1019.02,83.01,287.68,261.81,292.14,0.56,1018.42,272.81,1018.54,75.01,287.79,519.76,294.0,0.82,1018.33,276.35,1018.37,67.25,287.58,630.59,295.1,1.02,1018.13,279.05,1018.17,61.95
5822,2021010506,shgb,288.3,0.0,289.79,0.18,1019.0,272.85,1019.06,90.8,288.11,98.86,290.6,0.3,1018.44,272.54,1018.54,85.15,287.79,238.39,291.74,0.49,1018.85,272.4,1018.92,77.54,287.7,519.39,293.87,0.81,1018.02,275.16,1018.09,67.39,287.56,630.75,295.11,1.02,1017.66,278.08,1017.72,61.83,287.79,681.74,295.04,0.98,1017.34,279.8,1017.41,63.05
5823,2021010507,shgb,288.1,138.67,290.57,0.3,1019.13,273.36,1019.2,85.21,287.96,292.77,291.81,0.48,1018.41,273.26,1018.48,78.07,287.81,520.84,293.64,0.76,1018.65,275.12,1018.71,68.89,287.63,630.84,294.77,0.96,1017.6,278.04,1017.68,63.43,287.43,681.93,295.39,1.08,1017.14,279.02,1017.21,60.24,287.73,668.42,294.91,0.97,1016.57,279.79,1016.63,63.33
5824,2021010509,shgb,287.81,523.82,293.34,0.71,1018.65,274.52,1018.71,70.15,287.8,634.09,294.0,0.82,1017.87,276.47,1017.93,67.29,287.73,682.52,294.63,0.92,1017.99,277.2,1018.04,64.42,287.25,668.59,294.67,0.98,1017.25,277.65,1017.3,62.26,286.87,591.43,294.6,1.01,1016.92,277.68,1017.03,60.98,287.52,457.92,293.58,0.78,1016.43,277.74,1016.51,67.85
5825,2021010510,shgb,287.8,634.09,294.0,0.82,1017.87,276.47,1017.93,67.29,287.73,682.52,294.63,0.92,1017.99,277.2,1018.04,64.42,287.25,668.59,294.67,0.98,1017.25,277.65,1017.3,62.26,286.87,591.43,294.6,1.01,1016.92,277.68,1017.03,60.98,287.52,457.92,293.58,0.78,1016.43,277.74,1016.51,67.85,287.28,281.01,292.48,0.65,1016.82,276.79,1016.91,71.54
5826,2021010511,shgb,287.83,694.19,294.08,0.82,1018.1,276.56,1018.12,67.1,287.43,679.0,293.67,0.81,1016.85,276.69,1016.92,67.02,287.33,595.94,293.4,0.77,1016.87,276.02,1016.93,67.77,286.68,458.48,292.88,0.77,1016.89,275.77,1016.95,67.03,286.74,280.91,292.35,0.68,1017.2,275.32,1017.34,69.62,286.7,85.93,291.36,0.55,1017.39,274.48,1017.5,73.94
5827,2021010512,shgb,287.52,685.26,293.67,0.8,1017.9,276.64,1017.92,67.45,287.23,594.88,293.19,0.75,1016.91,276.16,1016.99,68.22,287.12,459.16,292.67,0.69,1017.16,275.33,1017.25,69.95,286.93,280.77,291.96,0.61,1017.04,275.01,1017.13,72.23,286.67,85.89,290.79,0.48,1017.53,273.95,1017.64,76.55,286.68,0.0,289.66,0.34,1017.84,272.53,1017.94,82.31
5828,2021010513,shgb,287.24,707.46,292.87,0.71,1017.77,275.56,1017.79,69.63,287.03,459.85,292.4,0.66,1017.06,275.07,1017.13,70.76,286.92,280.75,291.76,0.58,1017.6,274.21,1017.71,73.15,286.95,85.83,290.53,0.42,1017.39,273.59,1017.47,79.24,286.71,0.0,289.37,0.3,1018.01,272.01,1018.11,84.04,286.38,0.0,289.07,0.3,1018.09,271.71,1018.18,83.85
5829,2021010514,shgb,286.83,578.17,291.98,0.62,1017.66,274.15,1017.67,71.73,286.62,280.99,291.38,0.56,1017.36,273.93,1017.45,73.45,286.47,85.73,290.39,0.45,1018.2,272.89,1018.26,77.45,286.79,0.0,289.31,0.28,1018.0,271.62,1018.04,84.82,286.03,0.0,289.09,0.33,1018.32,271.36,1018.36,81.79,286.45,0.0,288.86,0.26,1018.05,272.08,1018.1,85.37
5830,2021010515,shgb,286.56,307.54,291.22,0.55,1017.99,273.59,1018.0,73.9,286.48,85.84,290.13,0.41,1017.73,273.02,1017.77,78.82,286.69,0.0,289.33,0.3,1018.49,271.65,1018.49,84.14,286.95,0.0,289.14,0.24,1018.28,271.72,1018.34,86.69,286.27,0.0,289.0,0.3,1018.43,271.9,1018.45,83.64,286.4,0.0,288.92,0.28,1018.21,272.39,1018.26,84.81
5831,2021010516,shgb,286.37,89.27,290.14,0.43,1018.3,272.88,1018.27,78.17,286.43,0.0,288.98,0.28,1018.06,271.82,1018.07,84.62,286.01,0.0,289.24,0.35,1018.57,271.36,1018.56,80.96,286.28,0.0,289.2,0.32,1018.36,272.23,1018.39,82.58,286.65,0.0,289.03,0.26,1018.49,272.65,1018.49,85.59,286.51,0.0,288.77,0.25,1018.38,272.65,1018.42,86.29
5832,2021010517,shgb,286.21,0.0,289.11,0.32,1018.6,271.72,1018.54,82.69,286.07,0.0,288.73,0.29,1018.27,271.51,1018.24,84.01,285.74,0.0,289.01,0.35,1018.49,271.59,1018.46,80.65,286.04,0.0,288.96,0.32,1018.38,272.46,1018.38,82.54,286.45,0.0,288.87,0.27,1018.45,272.87,1018.44,85.32,286.19,0.0,288.58,0.26,1018.54,272.49,1018.55,85.52
5833,2021010518,shgb,286.17,0.0,288.92,0.3,1018.57,272.0,1018.49,83.46,285.96,0.0,288.67,0.29,1018.32,271.75,1018.28,83.73,285.79,0.0,288.85,0.33,1018.59,271.54,1018.59,81.8,286.18,0.0,288.79,0.28,1018.39,271.9,1018.43,84.25,286.38,0.0,288.72,0.25,1018.31,272.01,1018.36,85.8,286.01,0.0,288.59,0.28,1018.2,271.84,1018.25,84.42
5834,2021010519,shgb,286.12,0.0,288.78,0.29,1018.59,272.4,1018.52,83.99,285.88,0.0,288.53,0.28,1018.38,271.98,1018.34,84.03,285.94,0.0,288.63,0.29,1018.73,271.35,1018.73,83.82,286.28,0.0,288.59,0.25,1018.44,271.08,1018.51,85.94,286.41,0.0,288.65,0.24,1018.13,271.43,1018.21,86.37,285.99,0.0,288.56,0.28,1017.79,271.1,1017.91,84.45
5835,2021010520,shgb,285.74,0.0,288.58,0.3,1018.6,272.84,1018.53,82.97,285.55,0.0,288.22,0.28,1018.25,272.93,1018.2,83.89,285.41,0.0,288.29,0.3,1018.94,272.25,1019.02,82.74,285.79,0.0,288.25,0.26,1018.27,272.11,1018.36,85.09,285.56,0.0,288.24,0.28,1017.85,271.26,1017.99,83.81,285.27,0.0,288.18,0.3,1017.29,270.07,1017.44,82.55
5836,2021010521,shgb,285.49,0.0,288.55,0.32,1018.53,272.62,1018.48,81.77,285.41,0.0,288.04,0.27,1018.03,272.24,1018.05,84.07,285.24,0.0,288.16,0.3,1018.55,271.23,1018.67,82.51,285.68,0.0,288.14,0.26,1018.11,270.57,1018.26,85.05,285.44,0.0,288.24,0.29,1017.84,270.22,1017.97,83.16,285.38,0.0,288.18,0.29,1017.48,269.36,1017.59,83.14
5837,2021010522,shgb,285.31,0.0,288.49,0.33,1018.47,272.44,1018.45,81.08,285.25,0.0,287.88,0.27,1017.81,271.55,1017.88,84.03,284.98,0.0,288.01,0.31,1018.2,270.0,1018.33,81.89,285.34,0.0,288.06,0.28,1017.94,269.15,1018.1,83.58,285.7,0.0,288.22,0.26,1017.88,268.94,1018.03,84.73,285.44,0.0,288.16,0.28,1017.67,268.89,1017.82,83.61
5838,2021010523,shgb,285.03,0.0,288.29,0.34,1018.43,272.29,1018.43,80.66,284.97,0.0,287.55,0.26,1017.67,270.56,1017.81,84.28,284.68,0.0,287.82,0.32,1017.98,268.53,1018.12,81.23,285.07,0.0,287.93,0.29,1017.86,267.5,1017.99,82.79,285.16,0.0,288.02,0.29,1017.95,267.71,1018.13,82.8,284.94,0.0,287.98,0.31,1017.87,268.09,1017.98,81.8
5839,2021010600,shgb,284.86,0.0,288.29,0.35,1018.35,270.82,1018.38,79.79,285.03,0.0,287.59,0.26,1017.65,269.37,1017.78,84.46,284.67,0.0,287.79,0.31,1018.02,268.11,1018.16,81.37,285.05,0.0,287.82,0.28,1017.96,267.47,1018.13,83.3,284.88,0.0,287.81,0.3,1018.16,267.63,1018.32,82.41,284.65,0.0,287.79,0.32,1018.09,268.02,1018.23,81.26
5840,2021010601,shgb,284.7,0.0,288.26,0.36,1018.26,269.44,1018.31,79.03,285.1,0.0,287.59,0.25,1017.65,268.3,1017.78,84.81,284.74,0.0,287.75,0.3,1018.08,267.7,1018.2,81.94,285.1,0.0,287.74,0.27,1018.09,267.58,1018.24,83.98,284.68,0.0,287.72,0.31,1018.44,267.77,1018.57,81.81,284.51,0.0,287.5,0.3,1018.41,268.1,1018.53,82.02
5841,2021010602,shgb,284.89,0.0,288.02,0.32,1018.17,270.38,1018.2,81.34,285.09,0.0,288.28,0.33,1017.68,266.42,1017.83,81.01,285.02,0.0,288.1,0.32,1018.08,268.81,1018.19,81.61,284.98,0.0,288.49,0.36,1018.18,267.11,1018.33,79.33,284.94,0.0,288.8,0.4,1018.51,266.11,1018.67,77.59,284.84,86.55,289.63,0.51,1018.57,266.03,1018.73,73.02
5842,2021010603,shgb,284.96,0.0,288.39,0.35,1018.23,268.47,1018.25,79.77,284.96,0.0,288.65,0.38,1017.89,265.35,1018.03,78.43,284.9,0.0,288.39,0.36,1018.42,267.76,1018.54,79.44,284.85,0.0,288.74,0.4,1018.48,266.16,1018.62,77.4,284.77,56.26,289.3,0.48,1018.61,265.78,1018.77,74.22,284.85,106.31,290.05,0.56,1018.43,266.03,1018.58,71.07
5843,2021010604,shgb,284.87,0.0,288.88,0.42,1018.32,264.91,1018.34,76.81,284.88,0.0,288.8,0.41,1018.17,264.14,1018.3,77.23,284.84,0.0,288.81,0.41,1018.76,265.45,1018.89,76.99,284.7,51.61,289.24,0.48,1018.67,265.68,1018.81,74.19,284.79,106.27,289.89,0.55,1018.62,265.7,1018.74,71.55,284.92,169.08,290.7,0.64,1018.23,266.43,1018.38,68.53
5844,2021010605,shgb,284.86,0.0,289.04,0.44,1018.5,264.37,1018.5,76.0,284.89,0.0,288.92,0.42,1018.45,263.82,1018.58,76.71,284.72,111.89,289.55,0.51,1019.03,265.19,1019.16,72.8,284.65,128.85,290.32,0.62,1018.64,265.42,1018.81,68.95,284.84,171.1,290.81,0.66,1018.42,266.1,1018.57,67.68,285.06,246.97,291.48,0.73,1017.95,266.71,1018.12,65.81
5845,2021010606,shgb,284.89,0.0,289.26,0.46,1018.71,264.17,1018.77,75.05,285.08,30.74,289.28,0.45,1018.47,264.15,1018.55,75.91,284.82,196.68,290.55,0.63,1018.83,265.24,1018.99,68.7,284.89,174.99,291.25,0.71,1018.07,265.48,1018.22,66.04,285.36,227.73,291.58,0.71,1017.66,266.53,1017.82,66.72,285.71,434.71,292.45,0.8,1017.0,267.05,1017.13,64.61
5846,2021010607,shgb,284.88,34.61,289.66,0.51,1018.9,264.06,1019.0,73.1,285.31,75.92,289.79,0.49,1018.4,264.52,1018.48,74.56,285.12,296.28,291.46,0.72,1018.58,266.04,1018.72,66.18,285.29,273.71,292.06,0.79,1017.52,266.17,1017.66,64.44,285.65,585.88,293.39,0.94,1016.89,268.62,1017.1,60.66,286.19,743.73,293.37,0.89,1016.14,272.07,1016.36,62.98
5847,2021010608,shgb,285.4,44.64,289.39,0.43,1018.99,262.25,1019.07,77.0,285.52,118.94,290.13,0.51,1018.58,264.61,1018.63,73.97,285.39,632.05,292.84,0.89,1018.42,268.31,1018.6,61.7,285.47,375.07,292.62,0.85,1017.28,266.63,1017.48,62.89,286.61,298.45,291.91,0.64,1016.61,267.37,1016.79,70.95,286.63,289.69,291.49,0.58,1015.82,266.89,1016.07,72.99
5848,2021010609,shgb,285.28,101.32,290.29,0.55,1018.59,262.75,1018.68,72.09,285.69,155.14,290.76,0.57,1017.66,265.12,1017.77,71.82,285.75,661.04,292.97,0.87,1017.59,268.89,1017.74,62.75,286.11,464.67,292.5,0.77,1016.79,268.13,1016.98,66.24,286.67,287.65,291.56,0.58,1016.47,267.0,1016.66,72.87,286.36,241.19,291.2,0.56,1015.97,267.18,1016.12,73.06
5849,2021010610,shgb,285.31,160.76,291.12,0.66,1018.16,264.92,1018.25,68.49,285.87,269.95,291.46,0.65,1016.88,265.61,1016.96,69.56,285.92,806.32,293.26,0.9,1016.87,272.71,1017.02,62.35,286.46,436.9,291.95,0.65,1016.42,267.39,1016.57,70.18,286.44,225.98,291.23,0.56,1016.42,267.23,1016.48,73.31,285.96,106.33,290.45,0.51,1016.22,267.78,1016.29,74.62
5850,2021010611,shgb,285.43,279.47,292.11,0.78,1017.77,265.75,1017.85,64.84,286.08,435.77,292.04,0.71,1016.19,266.37,1016.26,68.03,286.1,530.23,292.07,0.71,1016.35,269.63,1016.49,67.99,286.41,238.17,290.97,0.53,1016.23,266.88,1016.29,74.39,286.23,122.0,290.49,0.49,1016.54,267.8,1016.61,75.74,286.02,36.45,289.89,0.43,1016.62,268.34,1016.68,77.66
5851,2021010612,shgb,285.68,212.53,291.37,0.65,1017.42,265.63,1017.53,69.1,286.14,247.37,290.98,0.56,1016.25,266.57,1016.33,73.0,286.06,232.56,290.95,0.56,1016.58,267.28,1016.66,72.74,286.16,123.52,290.36,0.48,1016.34,267.64,1016.41,76.04,286.2,34.63,289.8,0.4,1016.68,268.01,1016.86,79.02,285.83,0.0,289.34,0.38,1016.89,268.12,1017.03,79.48
5852,2021010613,shgb,285.87,159.65,290.82,0.56,1017.13,266.06,1017.2,72.45,286.23,174.99,290.37,0.47,1016.27,267.12,1016.34,76.35,285.99,122.59,290.4,0.5,1016.81,267.63,1016.85,74.99,286.1,38.02,289.8,0.41,1016.46,267.76,1016.56,78.55,286.11,0.0,289.38,0.36,1016.85,268.37,1017.0,80.75,285.58,0.0,289.13,0.38,1017.17,267.08,1017.44,79.24
5853,2021010614,shgb,285.63,141.64,290.55,0.55,1016.27,264.72,1016.33,72.52,286.05,63.06,289.88,0.43,1016.2,262.68,1016.3,77.89,286.16,14.41,289.22,0.34,1017.22,262.31,1017.34,81.83,286.1,0.0,288.9,0.3,1016.99,262.21,1017.08,83.26,286.02,0.0,288.67,0.28,1017.44,262.28,1017.51,84.03,285.93,0.0,288.5,0.27,1017.31,262.79,1017.36,84.45
5854,2021010615,shgb,285.79,54.76,289.65,0.42,1016.82,262.5,1016.89,77.68,286.1,12.06,289.18,0.34,1016.61,262.82,1016.75,81.79,286.09,0.0,288.7,0.28,1017.6,262.11,1017.73,84.27,286.13,0.0,288.62,0.27,1017.47,261.64,1017.55,84.96,285.95,0.0,288.4,0.26,1017.82,261.57,1017.97,85.18,285.5,0.0,288.18,0.28,1017.77,266.56,1017.86,83.8
