,Report_time,GHID,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh
64,2020040316,shgb,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97
65,2020040317,shgb,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7
66,2020040318,shgb,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27
67,2020040319,shgb,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49
68,2020040320,shgb,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68
69,2020040321,shgb,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05
70,2020040322,shgb,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15
71,2020040323,shgb,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06
72,2020040400,shgb,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34
73,2020040401,shgb,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29
74,2020040402,shgb,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02
75,2020040403,shgb,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58
76,2020040404,shgb,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32
77,2020040405,shgb,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64
78,2020040406,shgb,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99
79,2020040407,shgb,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74
80,2020040408,shgb,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38
81,2020040409,shgb,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27
82,2020040410,shgb,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11
83,2020040411,shgb,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2
84,2020040412,shgb,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43
85,2020040413,shgb,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39
86,2020040414,shgb,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3
87,2020040415,shgb,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8
88,2020040416,shgb,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59
89,2020040417,shgb,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97
90,2020040418,shgb,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32
91,2020040419,shgb,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14
92,2020040420,shgb,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72
93,2020040421,shgb,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17
94,2020040422,shgb,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72
95,2020040423,shgb,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81
96,2020040500,shgb,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71
97,2020040501,shgb,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09
98,2020040502,shgb,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65
99,2020040503,shgb,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71
100,2020040504,shgb,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87
101,2020040505,shgb,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42
102,2020040506,shgb,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19
103,2020040507,shgb,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93
104,2020040508,shgb,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11
105,2020040509,shgb,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0
106,2020040510,shgb,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01
107,2020040511,shgb,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44
108,2020040512,shgb,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02
109,2020040513,shgb,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41
110,2020040514,shgb,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12
111,2020040515,shgb,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3
112,2020040516,shgb,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02
113,2020040517,shgb,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07
114,2020040518,shgb,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38
115,2020040519,shgb,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33
116,2020040520,shgb,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97
117,2020040521,shgb,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19
118,2020040522,shgb,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38
119,2020040523,shgb,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48
120,2020040600,shgb,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11
121,2020040601,shgb,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93
122,2020040602,shgb,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18
123,2020040603,shgb,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07
124,2020040604,shgb,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75
125,2020040605,shgb,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06
126,2020040606,shgb,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71
127,2020040607,shgb,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49
